ID,itemCode,batchSize,weight,stageId,pmCode,qty,uom,loss,netQty,entdate,pmName,stageName,stat
3118,FMS039,50000,,,PMC024,8.00,NOS,0.00,8.00,,CORRUGATED BOX 100MLX108 BOTTLE,,0
3119,FMC055,5000,,,PMC097,500.00,NOS,2.00,510.00,,CREZAA OK SACHET BOX,,0
3120,FMC055,5000,,,PMC096,9.00,KGS,0.00,9.00,,CREZAA OK SACHET FOIL,,0
3121,FMC055,5000,,,PMC026,5.00,NOS,0.00,5.00,,CORRUGATED BOX TAB/CAP,,0
3122,FML039,10000,,,PML056,1000.00,NOS,2.00,1020.00,,LOYAL TABLET BOX,,0
3123,FML039,10000,,,PML055,0.80,KGS,0.00,0.80,,LOYAL TABLET FOIL,,0
3124,FML039,10000,,,PMP002,3.20,KGS,0.00,3.20,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
3125,FML039,10000,,,PMC026,2.00,NOS,0.00,2.00,,CORRUGATED BOX TAB/CAP,,0
3146,FMM041,30000,,,PMM059,1.80,KGS,0.00,1.80,,MEGAFOL-MD TABLET FOIL,,0
3147,FMM041,30000,,,PMM060,300.00,NOS,2.00,306.00,,MEGAFOL-MD TABLET BOX,,0
3148,FMM041,30000,,,PMP001,7.50,KGS,0.00,7.50,,PLAIN ALU FOIL ALU/ALU 105 MM,,0
3149,FMM041,30000,,,PM2001,2.00,NOS,0.00,2.00,,CORUGATED BOX 72X200 ML,,0
3150,FMC056,5000,,,PMC099,500.00,NOS,2.00,510.00,,CORALGAN-D3 SACHET BOX,,0
3151,FMC056,5000,,,PMC098,7.00,KGS,0.00,7.00,,CORALGAN-D3 SACHET FOIL,,0
3152,FMC056,5000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
3153,FMC056,5000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
3154,FMR021,300,,,PMR034,1500.00,NOS,2.00,1530.00,,RIOZYME-C SYRUP BOX,,0
3155,FMR021,300,,,PMR033,1500.00,NOS,6.00,1590.00,,RIOZYME-C SYRUP LABLE,,0
3156,FMR021,300,,,PMP005,1500.00,NOS,3.00,1545.00,,PP CAP PLAIN 25 MM,,0
3157,FMR021,300,,,PMM012,1500.00,NOS,1.00,1515.00,,MUSSARING CAP 25 MM,,0
3158,FMR021,300,,,PM2001,21.00,NOS,0.00,21.00,,CORUGATED BOX 72X200 ML,,0
3159,FMR021,300,,,PM2002,1500.00,NOS,1.00,1515.00,,200 ML BRUT BOTTLE AMBER,,0
3160,FMR020,10000,,,PMR037,1000.00,NOS,2.00,1020.00,,RIOAMINO FORTE TABLET INNER BOX,,0
3161,FMR020,10000,,,PMR035,0.80,KGS,0.00,0.80,,RIOAMINO FORTE TABLET FOIL,,0
3162,FMR020,10000,,,PMP002,3.20,KGS,0.00,3.20,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
3163,FMR020,10000,,,PMC026,2.00,NOS,0.00,2.00,,CORRUGATED BOX TAB/CAP,,0
3164,FMR020,10000,,,PMR036,100.00,NOS,1.00,101.00,,RIOAMINO FORTE TABLET OUTER BOX,,0
3165,FMU011,100,,,PM3002,3333.00,NOS,1.00,3366.33,,30ML AMBER PET BOTTLE,,0
3166,FMU011,100,,,PMU012,3333.00,NOS,1.00,3366.33,,UNICAL D3 DROP BOX,,0
3167,FMU011,100,,,PMU013,3333.00,NOS,3.00,3432.99,,UNICAL D3 DROP LABLE,,0
3168,FMU011,100,,,PMP005,3333.00,NOS,2.00,3399.66,,PP CAP PLAIN 25 MM,,0
3169,FMU011,100,,,PMC024,10.00,NOS,0.00,10.00,,CORRUGATED BOX 100MLX108 BOTTLE,,0
3170,FMU011,100,,,PMD004,3333.00,NOS,0.00,3333.00,,DROPER 25X62MM,,0
3171,FMA030,50,,,PM1017,3333.00,NOS,1.00,3366.33,,15ML AMBER PET BOTTLE,,0
3172,FMA030,50,,,PMA046,3333.00,NOS,1.00,3366.33,,ALENCOVIT DRPOS BOX,,0
3173,FMA030,50,,,PMA045,3333.00,NOS,3.00,3432.99,,ALENCOVIT DROPS LABLE,,0
3174,FMA030,50,,,PMP005,3333.00,NOS,2.00,3399.66,,PP CAP PLAIN 25 MM,,0
3175,FMA030,50,,,PMC024,10.00,NOS,0.00,10.00,,CORRUGATED BOX 100MLX108 BOTTLE,,0
3176,FMA030,50,,,PMD004,3333.00,NOS,0.00,3333.00,,DROPER 25X62MM,,0
3177,FMN009,50000,,,PMP002,13.40,KGS,5.00,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
3178,FMN009,50000,,,PMN010,4.00,KGS,5.00,4.20,,NURATCOR TABLET FOIL,,0
3179,FMN009,50000,,,PMN011,500.00,NOS,2.00,510.00,,NURACTOR TABLET BOX,,0
3180,FMN009,50000,,,PM2001,8.00,NOS,0.00,8.00,,CORUGATED BOX 72X200 ML,,0
3181,FMS040,30000,,,PMS057,1.80,KGS,0.00,1.80,,SITARA TABLET FOIL,,0
3182,FMS040,30000,,,PMS058,3000.00,NOS,2.00,3060.00,,SITARA TABLET BOX,,0
3183,FMS040,30000,,,PMP001,7.50,KGS,0.00,7.50,,PLAIN ALU FOIL ALU/ALU 105 MM,,0
3184,FMS040,30000,,,PM2001,2.00,NOS,0.00,2.00,,CORUGATED BOX 72X200 ML,,0
3185,FMG017,50000,,,PMP003,14.00,KGS,5.00,14.70,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
3186,FMP007,200,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
3187,FMP007,200,,,PM2001,1.00,NOS,0.00,1.00,,CORUGATED BOX 72X200 ML,,0
3193,FMF028,10000,,,PMF041,1000.00,NOS,2.00,1020.00,,FERTIGAN-F TABLET INER BOX,,0
3194,FMF028,10000,,,PMF040,0.80,KGS,0.00,0.80,,FERTIGAN-F TABLET FOIL,,0
3195,FMF028,10000,,,PMP002,3.20,KGS,0.00,3.20,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
3196,FMF028,10000,,,PMC026,3.00,NOS,0.00,3.00,,CORRUGATED BOX TAB/CAP,,0
3197,FMF028,10000,,,PMS020,100.00,NOS,1.00,101.00,,SHRINKING BAG 200 GM,,0
3198,FMF026,50000,,,PMP003,18.40,KGS,5.00,19.32,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
3199,FMF026,50000,,,PMF035,5.00,KGS,5.00,5.25,,FERTIGAN-M TABLET FOIL,,0
3200,FMF026,50000,,,PMF036,5000.00,NOS,2.00,5100.00,,FERTIGAN-M TABLET INER BOX,,0
3201,FMF026,50000,,,PMC026,16.00,NOS,0.00,16.00,,CORRUGATED BOX TAB/CAP,,0
3202,FMF026,50000,,,PMS020,500.00,NOS,2.00,510.00,,SHRINKING BAG 200 GM,,0
3203,FMF025,50000,,,PMP003,18.40,KGS,5.00,19.32,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
3204,FMF025,50000,,,PMF032,5.00,KGS,5.00,5.25,,FERTIGAN-MQ TABLET FOIL,,0
3205,FMF025,50000,,,PMF033,5000.00,NOS,2.00,5100.00,,FERTIGAN-MQ TABLET INER BOX,,0
3206,FMF025,50000,,,PMC026,16.00,NOS,0.00,16.00,,CORRUGATED BOX TAB/CAP,,0
3207,FMF025,50000,,,PMF034,500.00,NOS,2.00,510.00,,FERTIGAN-MQ TABLET OUTER BOX,,0
3208,FMF027,50000,,,PMP003,18.40,KGS,5.00,19.32,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
3209,FMF027,50000,,,PMF037,5.00,KGS,5.00,5.25,,FERTIGAN-PLUS TABLET FOIL,,0
3210,FMF027,50000,,,PMF038,5000.00,NOS,2.00,5100.00,,FERTIGAN-PLUS TABLET INER BOX,,0
3211,FMF027,50000,,,PMC026,16.00,NOS,0.00,16.00,,CORRUGATED BOX TAB/CAP,,0
3212,FMF027,50000,,,PMF039,500.00,NOS,2.00,510.00,,FERTIGAN-PLUS TABLET OUTER BOX,,0
3213,FMP024,300,,,PMP050,1500.00,NOS,2.00,1530.00,,PROVED SYRUP BOX,,0
3214,FMP024,300,,,PMP051,1500.00,NOS,6.00,1590.00,,PROVED SYRUP LABLE,,0
3215,FMP024,300,,,PMP005,1500.00,NOS,3.00,1545.00,,PP CAP PLAIN 25 MM,,0
3216,FMP024,300,,,PMM012,1500.00,NOS,1.00,1515.00,,MUSSARING CAP 25 MM,,0
3217,FMP024,300,,,PM2001,21.00,NOS,0.00,21.00,,CORUGATED BOX 72X200 ML,,0
3218,FMP024,300,,,PM2002,1500.00,NOS,1.00,1515.00,,200 ML BRUT BOTTLE AMBER,,0
3219,FMV021,300,,,PMV028,1500.00,NOS,2.00,1530.00,,VITVED AM SYRUP BOX,,0
3220,FMV021,300,,,PMV029,1500.00,NOS,6.00,1590.00,,VITVED AM SYRUP LABLE,,0
3221,FMV021,300,,,PMP005,1500.00,NOS,3.00,1545.00,,PP CAP PLAIN 25 MM,,0
3222,FMV021,300,,,PMM012,1500.00,NOS,1.00,1515.00,,MUSSARING CAP 25 MM,,0
3223,FMV021,300,,,PM2001,21.00,NOS,0.00,21.00,,CORUGATED BOX 72X200 ML,,0
3224,FMV021,300,,,PM2002,1500.00,NOS,1.00,1515.00,,200 ML BRUT BOTTLE AMBER,,0
3234,FMC057,5000,,,PMC100,500.00,NOS,2.00,510.00,,CRAMPGAN SACHET BOX,,0
3235,FMC057,5000,,,PMC101,12.50,KGS,0.00,12.50,,CRAMPGAN SACHET FOIL,,0
3236,FMC057,5000,,,PMC026,5.00,NOS,0.00,5.00,,CORRUGATED BOX TAB/CAP,,0
3237,FMB029,200,,,PMB028,1000.00,NOS,1.00,1010.00,,BECOGAN L SYRUP BOX,,0
3238,FMB029,200,,,PMB029,1000.00,NOS,5.00,1050.00,,BECOGAN L SYRUP LABLE,,0
3239,FMB029,200,,,PMC076,17.00,NOS,0.00,17.00,,CORROGATED BOX 200 ML X60 BOTTLE,,0
3240,FMB029,200,,,PM2011,1000.00,NOS,2.00,1020.00,,200ML MICRO BRUT AMBER BOTTLE,,0
3241,FMB029,200,,,PMP005,1000.00,NOS,3.00,1030.00,,PP CAP PLAIN 25 MM,,0
3242,FMB029,200,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
3243,FMB029,200,,,PMM012,1000.00,NOS,2.00,1020.00,,MUSSARING CAP 25 MM,,0
3245,FMZ030,200,,,PMZ037,1000.00,NOS,5.00,1050.00,,ZYGAN SYRUP LABLE,,0
3246,FMZ030,200,,,PMC076,17.00,NOS,0.00,17.00,,CORROGATED BOX 200 ML X60 BOTTLE,,0
3247,FMZ030,200,,,PM2011,1000.00,NOS,2.00,1020.00,,200ML MICRO BRUT AMBER BOTTLE,,0
3248,FMZ030,200,,,PMP005,1000.00,NOS,3.00,1030.00,,PP CAP PLAIN 25 MM,,0
3249,FMZ030,200,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
3250,FMZ030,200,,,PMM012,1000.00,NOS,2.00,1020.00,,MUSSARING CAP 25 MM,,0
3251,FMM042,50000,,,PMM063,12.50,KGS,0.00,12.50,,MYZINC AO TABLET 125 MM PRINTED FOIL,,0
3252,FMM042,50000,,,PMM062,4.00,KGS,0.00,4.00,,MYZINC AO TABLET FOIL,,0
3253,FMM042,50000,,,PMM061,5000.00,NOS,2.00,5100.00,,MYZINC AO TABLET BOX (1X10 TABLET0,,0
3254,FMM042,50000,,,PM2001,8.00,NOS,0.00,8.00,,CORUGATED BOX 72X200 ML,,0
3255,FMM042,50000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
3260,FML040,200,,,PM4003,500.00,NOS,2.00,510.00,,400 GM PROTEIN POWDER TIN,,0
3269,FME010,50000,,,PMP003,18.40,KGS,5.00,19.32,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
3270,FME010,50000,,,PML034,5.00,KGS,5.00,5.25,,L-RIOGIN TABLET FOIL,,0
3271,FME010,50000,,,PME012,3000.00,NOS,2.00,3060.00,,ECON-L-GLUTATHION TABLET BOX,,0
3272,FME010,50000,,,PMC026,12.00,NOS,0.00,12.00,,CORRUGATED BOX TAB/CAP,,0
3273,FME011,100,,,PM1018,2.70,KGS,0.00,2.70,,220 MM PLAIN FOIL (105 GM POWDER),,0
3274,FME011,100,,,PME013,1000.00,NOS,0.00,1000.00,,ENERVIT-Z POWDER BOX,,0
3275,FME011,100,,,PM2001,6.00,NOS,0.00,6.00,,CORUGATED BOX 72X200 ML,,0
3276,FME012,30000,,,PME015,1.80,KGS,0.00,1.80,,ELFOLET TABLET FOIL,,0
3277,FME012,30000,,,PME014,300.00,NOS,2.00,306.00,,ELFOLET TABLET BOX,,0
3278,FME012,30000,,,PMP001,7.50,KGS,0.00,7.50,,PLAIN ALU FOIL ALU/ALU 105 MM,,0
3279,FME012,30000,,,PM2001,2.00,NOS,0.00,2.00,,CORUGATED BOX 72X200 ML,,0
3280,FME013,50000,,,PMP008,9.00,KGS,0.00,9.00,,PVC 104 MM,,0
3281,FME013,50000,,,PME017,3.50,KGS,0.00,3.50,,ELLCAL-D3 TABLET FOIL,,0
3282,FME013,50000,,,PME016,300.00,NOS,2.00,306.00,,ELLCAL-D3 TABLET BOX,,0
3283,FME013,50000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
3284,FME013,50000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
3285,FMF030,30000,,,PMF045,1.80,KGS,0.00,1.80,,FOLIELL TABLET FOIL,,0
3286,FMF030,30000,,,PMF044,300.00,NOS,2.00,306.00,,FOLIELL TABLET BOX,,0
3287,FMF030,30000,,,PMP001,7.50,KGS,0.00,7.50,,PLAIN ALU FOIL ALU/ALU 105 MM,,0
3288,FMF030,30000,,,PM2001,2.00,NOS,0.00,2.00,,CORUGATED BOX 72X200 ML,,0
3289,FME014,30000,,,PME018,1.80,KGS,0.00,1.80,,ELLNEURO TABLET FOIL,,0
3290,FME014,30000,,,PME019,300.00,NOS,2.00,306.00,,ELLNEURO TABLET BOX,,0
3291,FME014,30000,,,PMP001,7.50,KGS,0.00,7.50,,PLAIN ALU FOIL ALU/ALU 105 MM,,0
3292,FME014,30000,,,PM2001,2.00,NOS,0.00,2.00,,CORUGATED BOX 72X200 ML,,0
3293,FME015,50000,,,PMP003,18.40,KGS,5.00,19.32,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
3294,FME015,50000,,,PME021,5.00,KGS,5.00,5.25,,ELLCAL-B12 TABLET FOIL,,0
3295,FME015,50000,,,PME020,500.00,NOS,2.00,510.00,,ELLCAL-B12 TABLET BOX,,0
3296,FME015,50000,,,PMC026,12.00,NOS,0.00,12.00,,CORRUGATED BOX TAB/CAP,,0
3297,FME016,30000,,,PME022,1.80,KGS,0.00,1.80,,ELLFOLATE TABLET FOIL,,0
3298,FME016,30000,,,PME023,300.00,NOS,2.00,306.00,,ELLFOLATE TABLET BOX,,0
3299,FME016,30000,,,PMP001,7.50,KGS,0.00,7.50,,PLAIN ALU FOIL ALU/ALU 105 MM,,0
3300,FME016,30000,,,PM2001,2.00,NOS,0.00,2.00,,CORUGATED BOX 72X200 ML,,0
3301,FMM043,200,,,PMP030,1000.00,NOS,2.00,1020.00,,PLASTIC TIN-200 GM BLACK,,0
3302,FMM043,200,,,PMC102,20.00,NOS,0.00,20.00,,CORRUGATED BOX 50X200 GM PROTEIN POWDER ,,0
3303,FMM043,200,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
3304,FMM043,200,,,PMM064,1000.00,NOS,2.00,1020.00,,MEGGROW-SF GOLD POWDER LABLE,,0
3305,FMM004,300,,,PMM014,1500.00,NOS,2.00,1530.00,,MULTYX SYRUP BOX,,0
3306,FMM004,300,,,PMM013,1500.00,NOS,5.00,1575.00,,MULTYX SYRUP LABLE,,0
3307,FMM004,300,,,PMP005,1500.00,NOS,2.00,1530.00,,PP CAP PLAIN 25 MM,,0
3308,FMM004,300,,,PM2001,21.00,NOS,0.00,21.00,,CORUGATED BOX 72X200 ML,,0
3309,FMM004,300,,,PMM012,1500.00,NOS,2.00,1530.00,,MUSSARING CAP 25 MM,,0
3310,FMM004,300,,,PM2002,1500.00,NOS,3.00,1545.00,,200 ML BRUT BOTTLE AMBER,,0
3311,FMF029,60000,,,PMF042,1000.00,NOS,5.00,1050.00,,FOOD STRONG-MULTI VITAMINS TABLET LABLE,,0
3312,FMF029,60000,,,PM1006,1000.00,NOS,2.00,1020.00,,150 ML AMBER TABLET BOTTLE,,0
3313,FMF029,60000,,,PM2001,6.00,NOS,0.00,6.00,,CORUGATED BOX 72X200 ML,,0
3314,FMF029,60000,,,PM3006,1000.00,NOS,0.00,1000.00,,38 MM CRC BLACK CAP,,0
3315,FMA035,5000,,,PMC097,500.00,NOS,2.00,510.00,,CREZAA OK SACHET BOX,,0
3316,FMA035,5000,,,PMC096,7.50,KGS,0.00,7.50,,CREZAA OK SACHET FOIL,,0
3317,FMA035,5000,,,PMC026,3.00,NOS,0.00,3.00,,CORRUGATED BOX TAB/CAP,,0
3318,FMH014,30000,,,PMH012,2000.00,NOS,5.00,2100.00,,HAIRFIX TABLET LABLE,,0
3319,FMH014,30000,,,PM1016,2000.00,NOS,1.00,2020.00,,100 ML TABLET AMBER PET BOTTLE,,0
3320,FMH014,30000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
3321,FMH014,30000,,,PM3006,2000.00,NOS,1.00,2020.00,,38 MM CRC BLACK CAP,,0
3322,FMS041,30000,,,PMS060,2000.00,NOS,5.00,2100.00,,SANIGLOW TABLET LABLE,,0
3323,FMS041,30000,,,PM1016,2000.00,NOS,1.00,2020.00,,100 ML TABLET AMBER PET BOTTLE,,0
3324,FMS041,30000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
3325,FMS041,30000,,,PM3006,2000.00,NOS,1.00,2020.00,,38 MM CRC BLACK CAP,,0
3326,FMZ034,30000,,,PMZ040,2000.00,NOS,5.00,2100.00,,ZUST NUTRA HAIRVITAMINS TABLET LABLE 15 TAB.,,0
3327,FMZ034,30000,,,PM1016,2000.00,NOS,1.00,2020.00,,100 ML TABLET AMBER PET BOTTLE,,0
3328,FMZ034,30000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
3329,FMZ034,30000,,,PM3006,2000.00,NOS,1.00,2020.00,,38 MM CRC BLACK CAP,,0
